,1,2,3
1886,525,0,21
1887,525,0,22
1888,526,1,11
1889,526,1,12
1890,526,0,21
1891,526,1,22
1892,528,0,11
1893,528,0,12
1894,528,0,21
1895,528,0,22
1900,531,0,11
1901,531,0,12
1902,531,0,21
1903,531,0,22
1904,532,1,11
1905,532,1,12
1906,532,1,21
1907,532,0,22
1908,533,1,11
1909,533,1,12
1910,533,1,21
1911,533,1,22
1912,534,1,11
1913,534,1,12
1914,534,1,21
1915,534,1,22
1916,535,1,11
1917,535,1,12
1918,535,1,21
1919,535,0,22
1920,536,0,11
1921,536,0,12
1922,536,0,21
1923,536,0,22
1924,537,0,11
1925,537,0,12
1926,537,0,21
1927,537,0,22
1928,538,1,11
1929,538,0,12
1930,538,0,21
1931,538,0,22
1932,539,0,11
1933,539,0,12
1934,539,0,21
1935,539,0,22
1936,540,0,11
1937,540,0,12
1938,540,1,21
1939,540,0,22
1944,542,0,11
1945,542,0,12
1946,542,0,21
1947,542,0,22
1948,543,0,11
1949,543,1,12
1950,543,0,21
1951,543,0,22
1952,544,0,11
1953,544,0,12
1954,544,0,21
1955,544,0,22
1956,545,0,11
1957,545,0,12
1958,545,0,21
1959,545,0,22
1960,546,1,11
1961,546,1,12
1962,546,1,21
1963,546,1,22
1964,547,1,11
1965,547,1,12
1966,547,1,21
1967,547,0,22
1972,549,0,11
1973,549,1,12
1974,549,1,21
1975,549,0,22
1976,550,0,11
1977,550,0,12
1978,550,0,21
1979,550,0,22
1984,553,0,11
1985,553,0,12
1986,553,0,21
1987,553,0,22
1988,554,0,11
1989,554,0,12
1990,554,0,21
1991,554,1,22
1992,555,1,11
1993,555,1,12
1994,555,0,21
1995,555,1,22
2000,557,0,11
2001,557,0,12
2002,557,0,21
2003,557,0,22
2004,558,1,11
2005,558,1,12
2006,558,1,21
2007,558,0,22
2008,559,0,11
2009,559,1,12
2010,559,1,21
2011,559,1,22
2012,561,1,11
2013,561,0,12
2014,561,0,21
2015,561,0,22
2016,562,1,11
2017,562,0,12
2018,562,0,21
2019,562,1,22
2020,563,0,11
2021,563,0,12
2022,563,0,21
2023,563,0,22
2024,564,0,11
2025,564,0,12
2026,564,0,21
2027,564,0,22
2028,565,1,11
2029,565,1,12
2030,565,0,21
2031,565,1,22
2032,566,0,11
2033,566,0,12
2034,566,0,21
2035,566,0,22
2036,567,0,11
2037,567,0,12
2038,567,1,21
2039,567,1,22
2040,568,0,11
2041,568,0,12
2042,568,0,21
2043,568,0,22
2044,570,0,11
2045,570,0,12
2046,570,0,21
2047,570,0,22
2048,571,0,11
2049,571,1,12
2050,571,0,21
2051,571,1,22
2052,572,0,11
2053,572,0,12
2054,572,0,21
2055,572,0,22
2056,573,1,11
2057,573,1,12
2058,573,0,21
2059,573,0,22
2060,574,1,11
2061,574,1,12
2062,574,1,21
2063,574,1,22
2064,575,0,11
2065,575,1,12
2066,575,1,21
2067,575,1,22
2068,576,1,11
2069,576,1,12
2070,576,1,21
2071,576,1,22
2072,577,1,11
2073,577,1,12
2074,577,1,21
2075,577,1,22
2080,580,0,11
2081,580,0,12
2082,580,0,21
2083,580,0,22
2084,581,1,11
2085,581,1,12
2086,581,1,21
2087,581,1,22
2088,582,0,11
2089,582,1,12
2090,582,0,21
2091,582,1,22
2092,583,0,11
2093,583,0,12
2094,583,0,21
2095,583,0,22
2096,584,1,11
2097,584,0,12
2098,584,1,21
2099,584,0,22
2100,585,0,11
2101,585,0,12
2102,585,0,21
2103,585,0,22
2104,586,1,11
2105,586,0,12
2106,586,0,21
2107,586,0,22
2112,588,0,11
2113,588,0,12
2114,588,0,21
2115,588,0,22
2116,589,0,11
2117,589,0,12
2118,589,0,21
2119,589,0,22
2120,590,0,11
2121,590,0,12
2122,590,0,21
2123,590,0,22
2124,591,1,11
2125,591,1,12
2126,591,1,21
2127,591,1,22
2128,592,0,11
2129,592,0,12
2130,592,1,21
2131,592,0,22
2132,593,0,11
2133,593,1,12
2134,593,0,21
2135,593,1,22
2136,594,1,11
2137,594,1,12
2138,594,1,21
2139,594,0,22
2144,596,1,11
2145,596,0,12
2146,596,1,21
2147,596,0,22
2148,598,0,11
2149,598,0,12
2150,598,0,21
2151,598,0,22
2152,599,1,11
2153,599,1,12
2154,599,0,21
2155,599,0,22
2156,601,0,11
2157,601,0,12
2158,601,0,21
2159,601,0,22
2160,602,1,11
2161,602,1,12
2162,602,0,21
2163,602,1,22
2164,603,0,11
2165,603,1,12
2166,603,0,21
2167,603,0,22
2168,604,1,11
2169,604,0,12
2170,604,0,21
2171,604,0,22
2176,606,1,11
2177,606,0,12
2178,606,1,21
2179,606,0,22
2180,607,1,11
2181,607,0,12
2182,607,1,21
2183,607,0,22
2188,609,0,11
2189,609,1,12
2190,609,1,21
2191,609,1,22
2192,610,0,11
2193,610,0,12
2194,610,0,21
2195,610,0,22
2196,611,1,11
2197,611,0,12
2198,611,1,21
2199,611,1,22
2200,612,1,11
2201,612,1,12
2202,612,1,21
2203,612,0,22
2204,613,1,11
2205,613,0,12
2206,613,1,21
2207,613,0,22
2212,615,0,11
2213,615,0,12
2214,615,0,21
2215,615,0,22
2216,617,1,11
2217,617,1,12
2218,617,0,21
2219,617,1,22
2220,619,0,11
2221,619,0,12
2222,619,0,21
2223,619,0,22
2224,620,1,11
2225,620,1,12
2226,620,1,21
2227,620,0,22
2228,621,0,11
2229,621,0,12
2230,621,1,21
2231,621,0,22
2232,622,0,11
2233,622,0,12
2234,622,0,21
2235,622,1,22
2236,623,1,11
2237,623,0,12
2238,623,1,21
2239,623,1,22
2244,625,1,11
2245,625,1,12
2246,625,0,21
2247,625,0,22
2248,628,1,11
2249,628,0,12
2250,628,0,21
2251,628,0,22
2252,629,0,11
2253,629,0,12
2254,629,0,21
2255,629,0,22
2256,630,1,11
2257,630,1,12
2258,630,1,21
2259,630,1,22
2260,631,1,11
2261,631,0,12
2262,631,1,21
2263,631,1,22
2264,632,0,11
2265,632,0,12
2266,632,0,21
2267,632,0,22
2268,633,1,11
2269,633,1,12
2270,633,0,21
2271,633,1,22
2272,634,0,11
2273,634,0,12
2274,634,0,21
2275,634,0,22
2276,635,0,11
2277,635,0,12
2278,635,0,21
2279,635,0,22
2280,636,0,11
2281,636,0,12
2282,636,0,21
2283,636,0,22
2284,637,1,11
2285,637,0,12
2286,637,0,21
2287,637,1,22
2288,638,0,11
2289,638,0,12
2290,638,0,21
2291,638,0,22
2292,639,1,11
2293,639,0,12
2294,639,1,21
2295,639,0,22
2296,640,0,11
2297,640,0,12
2298,640,1,21
2299,640,0,22
2304,642,0,11
2305,642,0,12
2306,642,0,21
2307,642,0,22
2308,643,0,11
2309,643,0,12
2310,643,0,21
2311,643,0,22
2312,644,0,11
2313,644,0,12
2314,644,1,21
2315,644,1,22
2320,647,1,11
2321,647,0,12
2322,647,1,21
2323,647,0,22
2324,648,0,11
2325,648,0,12
2326,648,1,21
2327,648,0,22
2328,649,1,11
2329,649,0,12
2330,649,0,21
2331,649,0,22
2332,650,0,11
2333,650,0,12
2334,650,0,21
2335,650,0,22
2336,651,1,11
2337,651,0,12
2338,651,1,21
2339,651,0,22
2340,652,0,11
2341,652,0,12
2342,652,0,21
2343,652,0,22
2344,653,0,11
2345,653,0,12
2346,653,0,21
2347,653,0,22
2348,654,1,11
2349,654,0,12
2350,654,1,21
2351,654,0,22
2352,655,0,11
2353,655,1,12
2354,655,0,21
2355,655,0,22
2356,656,0,11
2357,656,0,12
2358,656,0,21
2359,656,0,22
2360,657,0,11
2361,657,0,12
2362,657,1,21
2363,657,0,22
2364,658,0,11
2365,658,0,12
2366,658,0,21
2367,658,0,22
2372,660,0,11
2373,660,0,12
2374,660,0,21
2375,660,0,22
2376,661,0,11
2377,661,0,12
2378,661,0,21
2379,661,0,22
2380,662,1,11
2381,662,0,12
2382,662,1,21
2383,662,1,22
2384,664,0,11
2385,664,0,12
2386,664,1,21
2387,664,0,22
2392,667,0,11
2393,667,0,12
2394,667,0,21
2395,667,0,22
2396,669,1,11
2397,669,0,12
2398,669,0,21
2399,669,0,22
2400,670,1,11
2401,670,0,12
2402,670,1,21
2403,670,0,22
2408,672,0,11
2409,672,0,12
2410,672,0,21
2411,672,0,22
2412,673,1,11
2413,673,0,12
2414,673,1,21
2415,673,1,22
2416,674,1,11
2417,674,0,12
2418,674,1,21
2419,674,0,22
2420,675,1,11
2421,675,0,12
2422,675,0,21
2423,675,0,22
2424,676,1,11
2425,676,1,12
2426,676,1,21
2427,676,1,22
2428,677,1,11
2429,677,1,12
2430,677,0,21
2431,677,1,22
2432,678,0,11
2433,678,0,12
2434,678,1,21
2435,678,0,22
2436,679,0,11
2437,679,0,12
2438,679,0,21
2439,679,0,22
2440,680,1,11
2441,680,1,12
2442,680,1,21
2443,680,0,22
2448,682,0,11
2449,682,0,12
2450,682,0,21
2451,682,0,22
2452,683,0,11
2453,683,0,12
2454,683,0,21
2455,683,0,22
2456,685,0,11
2457,685,0,12
2458,685,0,21
2459,685,0,22
2460,686,0,11
2461,686,0,12
2462,686,0,21
2463,686,0,22
2464,687,1,11
2465,687,1,12
2466,687,1,21
2467,687,1,22
2468,688,0,11
2469,688,0,12
2470,688,0,21
2471,688,0,22
2472,689,0,11
2473,689,0,12
2474,689,0,21
2475,689,0,22
2476,690,0,11
2477,690,0,12
2478,690,0,21
2479,690,0,22
2480,691,0,11
2481,691,0,12
2482,691,0,21
2483,691,0,22
2484,692,0,11
2485,692,0,12
2486,692,0,21
2487,692,0,22
2488,693,0,11
2489,693,0,12
2490,693,0,21
2491,693,0,22
2492,694,1,11
2493,694,1,12
2494,694,1,21
2495,694,0,22
2500,697,0,11
2501,697,1,12
2502,697,0,21
2503,697,1,22
2504,698,1,11
2505,698,0,12
2506,698,0,21
2507,698,0,22
2508,699,0,11
2509,699,0,12
2510,699,0,21
2511,699,0,22
2512,700,1,11
2513,700,0,12
2514,700,1,21
2515,700,0,22
2516,701,1,11
2517,701,0,12
2518,701,1,21
2519,701,0,22
2520,702,1,11
2521,702,1,12
2522,702,1,21
2523,702,1,22
2532,706,0,11
2533,706,0,12
2534,706,0,21
2535,706,0,22
2536,707,1,11
2537,707,0,12
2538,707,0,21
2539,707,0,22
2540,708,0,11
2541,708,0,12
2542,708,0,21
2543,708,0,22
2544,709,0,11
2545,709,0,12
2546,709,0,21
2547,709,0,22
2548,710,0,11
2549,710,0,12
2550,710,0,21
2551,710,0,22
2552,711,0,11
2553,711,0,12
2554,711,0,21
2555,711,0,22
2556,712,0,11
2557,712,0,12
2558,712,0,21
2559,712,0,22
2560,713,0,11
2561,713,0,12
2562,713,0,21
2563,713,0,22
2568,715,0,11
2569,715,0,12
2570,715,0,21
2571,715,0,22
2572,716,0,11
2573,716,0,12
2574,716,0,21
2575,716,0,22
2576,717,0,11
2577,717,0,12
2578,717,0,21
2579,717,0,22
2580,718,1,11
2581,718,1,12
2582,718,1,21
2583,718,1,22
2584,719,0,11
2585,719,1,12
2586,719,0,21
2587,719,1,22
2588,721,0,11
2589,721,0,12
2590,721,0,21
2591,721,0,22
2592,722,0,11
2593,722,0,12
2594,722,0,21
2595,722,1,22
2596,723,0,11
2597,723,0,12
2598,723,0,21
2599,723,0,22
2600,724,0,11
2601,724,0,12
2602,724,0,21
2603,724,0,22
2604,725,0,11
2605,725,0,12
2606,725,0,21
2607,725,0,22
2608,726,0,11
2609,726,0,12
2610,726,0,21
2611,726,0,22
2616,729,0,11
2617,729,0,12
2618,729,0,21
2619,729,0,22
2620,730,0,11
2621,730,0,12
2622,730,0,21
2623,730,0,22
2624,731,0,11
2625,731,0,12
2626,731,0,21
2627,731,0,22
2628,732,0,11
2629,732,0,12
2630,732,0,21
2631,732,0,22
2632,733,0,11
2633,733,0,12
2634,733,0,21
2635,733,0,22
2636,734,0,11
2637,734,0,12
2638,734,0,21
2639,734,0,22
2640,735,0,11
2641,735,0,12
2642,735,0,21
2643,735,0,22
2644,736,0,11
2645,736,0,12
2646,736,0,21
2647,736,0,22
2648,737,0,11
2649,737,0,12
2650,737,0,21
2651,737,0,22
2656,739,0,11
2657,739,0,12
2658,739,0,21
2659,739,0,22
2660,740,0,11
2661,740,0,12
2662,740,0,21
2663,740,0,22
2664,741,1,11
2665,741,0,12
2666,741,1,21
2667,741,1,22
2672,743,0,11
2673,743,0,12
2674,743,0,21
2675,743,0,22
2680,745,1,11
2681,745,0,12
2682,745,0,21
2683,745,0,22
2684,748,0,11
2685,748,0,12
2686,748,0,21
2687,748,0,22
2688,750,0,11
2689,750,0,12
2690,750,0,21
2691,750,0,22
2692,751,0,11
2693,751,0,12
2694,751,0,21
2695,751,0,22
2696,752,1,11
2697,752,0,12
2698,752,0,21
2699,752,0,22
2700,753,0,11
2701,753,1,12
2702,753,0,21
2703,753,0,22
2704,754,0,11
2705,754,0,12
2706,754,0,21
2707,754,0,22
2708,755,1,11
2709,755,0,12
2710,755,1,21
2711,755,1,22
2712,756,0,11
2713,756,0,12
2714,756,0,21
2715,756,0,22
2716,757,0,11
2717,757,0,12
2718,757,0,21
2719,757,0,22
2720,758,1,11
2721,758,1,12
2722,758,1,21
2723,758,0,22
2732,761,0,11
2733,761,1,12
2734,761,0,21
2735,761,1,22
2736,762,1,11
2737,762,1,12
2738,762,1,21
2739,762,0,22
2740,763,0,11
2741,763,1,12
2742,763,0,21
2743,763,0,22
2744,764,0,11
2745,764,1,12
2746,764,0,21
2747,764,1,22
2748,765,0,11
2749,765,1,12
2750,765,0,21
2751,765,0,22
2752,767,0,11
2753,767,0,12
2754,767,0,21
2755,767,0,22
2756,768,1,11
2757,768,1,12
2758,768,1,21
2759,768,1,22
2760,769,0,11
2761,769,0,12
2762,769,0,21
2763,769,0,22
2764,770,0,11
2765,770,1,12
2766,770,0,21
2767,770,0,22
2768,772,1,11
2769,772,0,12
2770,772,0,21
2771,772,0,22
2772,773,1,11
2773,773,0,12
2774,773,1,21
2775,773,0,22
2776,774,1,11
2777,774,1,12
2778,774,0,21
2779,774,1,22
2780,775,0,11
2781,775,0,12
2782,775,0,21
2783,775,0,22
2784,776,0,11
2785,776,0,12
2786,776,0,21
2787,776,0,22
2788,777,0,11
2789,777,1,12
2790,777,0,21
2791,777,0,22
2792,778,0,11
2793,778,0,12
2794,778,1,21
2795,778,0,22
2800,780,1,11
2801,780,0,12
2802,780,1,21
2803,780,0,22
2804,781,0,11
2805,781,0,12
2806,781,1,21
2807,781,0,22
2808,782,0,11
2809,782,0,12
2810,782,0,21
2811,782,0,22
2812,783,0,11
2813,783,1,12
2814,783,1,21
2815,783,0,22
2816,784,1,11
2817,784,1,12
2818,784,0,21
2819,784,1,22
2820,785,0,11
2821,785,0,12
2822,785,0,21
2823,785,0,22
2824,786,1,11
2825,786,1,12
2826,786,1,21
2827,786,0,22
2828,788,1,11
2829,788,1,12
2830,788,0,21
2831,788,0,22
2832,789,1,11
2833,789,0,12
2834,789,1,21
2835,789,0,22
2840,791,1,11
2841,791,1,12
2842,791,1,21
2843,791,1,22
2844,792,1,11
2845,792,1,12
2846,792,1,21
2847,792,1,22
2848,793,1,11
2849,793,1,12
2850,793,1,21
2851,793,0,22
2852,795,0,11
2853,795,0,12
2854,795,1,21
2855,795,0,22
2860,798,0,11
2861,798,0,12
2862,798,0,21
2863,798,0,22
2864,799,0,11
2865,799,0,12
2866,799,0,21
2867,799,0,22
2868,800,1,11
2869,800,1,12
2870,800,1,21
2871,800,1,22
2876,802,0,11
2877,802,1,12
2878,802,0,21
2879,802,1,22
2880,803,1,11
2881,803,0,12
2882,803,1,21
2883,803,0,22
2888,805,1,11
2889,805,0,12
2890,805,1,21
2891,805,1,22
2892,806,1,11
2893,806,1,12
2894,806,1,21
2895,806,1,22
2896,807,0,11
2897,807,1,12
2898,807,1,21
2899,807,1,22
2900,808,1,11
2901,808,1,12
2902,808,1,21
2903,808,1,22
2904,809,0,11
2905,809,0,12
2906,809,0,21
2907,809,0,22
2908,810,0,11
2909,810,0,12
2910,810,0,21
2911,810,0,22
2912,811,0,11
2913,811,0,12
2914,811,0,21
2915,811,0,22
2916,812,1,11
2917,812,1,12
2918,812,1,21
2919,812,1,22
2920,813,0,11
2921,813,0,12
2922,813,0,21
2923,813,0,22
2924,814,0,11
2925,814,0,12
2926,814,0,21
2927,814,0,22
2932,816,1,11
2933,816,0,12
2934,816,0,21
2935,816,0,22
2940,819,0,11
2941,819,0,12
2942,819,0,21
2943,819,0,22
2944,820,1,11
2945,820,0,12
2946,820,1,21
2947,820,0,22
2948,821,1,11
2949,821,1,12
2950,821,1,21
2951,821,1,22
2952,822,0,11
2953,822,0,12
2954,822,0,21
2955,822,0,22
2956,823,1,11
2957,823,1,12
2958,823,0,21
2959,823,1,22
2960,824,1,11
2961,824,0,12
2962,824,0,21
2963,824,0,22
2964,825,1,11
2965,825,1,12
2966,825,1,21
2967,825,0,22
2968,826,0,11
2969,826,0,12
2970,826,0,21
2971,826,1,22
2972,827,0,11
2973,827,1,12
2974,827,0,21
2975,827,1,22
2976,829,0,11
2977,829,0,12
2978,829,0,21
2979,829,0,22
2980,830,0,11
2981,830,0,12
2982,830,0,21
2983,830,1,22
2984,831,1,11
2985,831,1,12
2986,831,1,21
2987,831,0,22
2988,832,1,11
2989,832,0,12
2990,832,0,21
2991,832,1,22
2992,834,1,11
2993,834,1,12
2994,834,0,21
2995,834,0,22
2996,835,0,11
2997,835,1,12
2998,835,0,21
2999,835,1,22
3000,836,0,11
3001,836,0,12
3002,836,0,21
3003,836,0,22
3004,837,0,11
3005,837,0,12
3006,837,0,21
3007,837,0,22
3008,838,0,11
3009,838,0,12
3010,838,0,21
3011,838,1,22
3012,839,0,11
3013,839,1,12
3014,839,0,21
3015,839,0,22
3016,840,0,11
3017,840,0,12
3018,840,0,21
3019,840,0,22
3020,841,1,11
3021,841,0,12
3022,841,0,21
3023,841,0,22
3024,842,0,11
3025,842,0,12
3026,842,0,21
3027,842,0,22
3032,844,1,11
3033,844,1,12
3034,844,1,21
3035,844,1,22
3036,845,0,11
3037,845,0,12
3038,845,0,21
3039,845,0,22
3044,847,1,11
3045,847,0,12
3046,847,1,21
3047,847,0,22
3048,848,0,11
3049,848,1,12
3050,848,0,21
3051,848,0,22
3052,850,0,11
3053,850,0,12
3054,850,0,21
3055,850,0,22
3056,851,1,11
3057,851,1,12
3058,851,1,21
3059,851,1,22
3060,852,1,11
3061,852,1,12
3062,852,1,21
3063,852,0,22
3064,853,1,11
3065,853,1,12
3066,853,1,21
3067,853,1,22
3068,854,0,11
3069,854,0,12
3070,854,0,21
3071,854,0,22
3072,855,0,11
3073,855,0,12
3074,855,0,21
3075,855,0,22
3076,856,0,11
3077,856,0,12
3078,856,0,21
3079,856,0,22
3080,858,0,11
3081,858,0,12
3082,858,0,21
3083,858,0,22
3084,859,0,11
3085,859,0,12
3086,859,0,21
3087,859,0,22
3088,860,1,11
3089,860,0,12
3090,860,0,21
3091,860,0,22
3092,861,1,11
3093,861,0,12
3094,861,0,21
3095,861,0,22
3096,862,0,11
3097,862,0,12
3098,862,0,21
3099,862,0,22
3104,864,0,11
3105,864,0,12
3106,864,0,21
3107,864,0,22
3108,865,0,11
3109,865,0,12
3110,865,0,21
3111,865,0,22
3112,866,1,11
3113,866,0,12
3114,866,0,21
3115,866,1,22
3120,869,1,11
3121,869,1,12
3122,869,1,21
3123,869,0,22
3128,871,0,11
3129,871,1,12
3130,871,0,21
3131,871,0,22
3132,872,1,11
3133,872,1,12
3134,872,0,21
3135,872,1,22
3136,873,0,11
3137,873,0,12
3138,873,0,21
3139,873,0,22
3144,875,0,11
3145,875,0,12
3146,875,0,21
3147,875,0,22
3148,876,1,11
3149,876,0,12
3150,876,1,21
3151,876,0,22
3152,877,0,11
3153,877,0,12
3154,877,0,21
3155,877,0,22
3156,878,0,11
3157,878,0,12
3158,878,0,21
3159,878,0,22
3160,879,0,11
3161,879,1,12
3162,879,1,21
3163,879,0,22
3164,880,1,11
3165,880,0,12
3166,880,0,21
3167,880,1,22
3168,881,1,11
3169,881,0,12
3170,881,1,21
3171,881,0,22
3172,882,1,11
3173,882,1,12
3174,882,1,21
3175,882,0,22
3176,883,0,11
3177,883,0,12
3178,883,0,21
3179,883,0,22
3180,884,1,11
3181,884,1,12
3182,884,1,21
3183,884,0,22
3184,885,0,11
3185,885,0,12
3186,885,0,21
3187,885,0,22
3188,887,1,11
3189,887,1,12
3190,887,0,21
3191,887,0,22
3192,888,0,11
3193,888,0,12
3194,888,0,21
3195,888,0,22
3196,890,1,11
3197,890,0,12
3198,890,0,21
3199,890,0,22
3200,891,0,11
3201,891,0,12
3202,891,0,21
3203,891,0,22
3204,892,0,11
3205,892,1,12
3206,892,0,21
3207,892,1,22
3208,893,0,11
3209,893,0,12
3210,893,0,21
3211,893,0,22
3212,894,0,11
3213,894,0,12
3214,894,1,21
3215,894,0,22
3216,895,0,11
3217,895,0,12
3218,895,0,21
3219,895,1,22
3224,898,1,11
3225,898,1,12
3226,898,1,21
3227,898,0,22
3228,899,1,11
3229,899,1,12
3230,899,0,21
3231,899,0,22
3232,900,0,11
3233,900,0,12
3234,900,1,21
3235,900,1,22
3236,901,0,11
3237,901,0,12
3238,901,0,21
3239,901,0,22
3240,902,1,11
3241,902,0,12
3242,902,1,21
3243,902,0,22
3244,903,1,11
3245,903,1,12
3246,903,1,21
3247,903,0,22
3248,904,0,11
3249,904,0,12
3250,904,0,21
3251,904,0,22
3252,905,0,11
3253,905,0,12
3254,905,0,21
3255,905,0,22
3256,907,0,11
3257,907,0,12
3258,907,0,21
3259,907,0,22
3260,908,0,11
3261,908,0,12
3262,908,0,21
3263,908,0,22
3268,910,0,11
3269,910,0,12
3270,910,0,21
3271,910,0,22
3272,912,0,11
3273,912,0,12
3274,912,0,21
3275,912,0,22
3276,913,0,11
3277,913,0,12
3278,913,0,21
3279,913,0,22
3284,915,0,11
3285,915,1,12
3286,915,0,21
3287,915,1,22
3288,916,0,11
3289,916,0,12
3290,916,0,21
3291,916,0,22
3292,917,0,11
3293,917,0,12
3294,917,0,21
3295,917,0,22
3296,918,1,11
3297,918,1,12
3298,918,1,21
3299,918,0,22
3304,920,0,11
3305,920,0,12
3306,920,0,21
3307,920,0,22
3308,922,1,11
3309,922,1,12
3310,922,1,21
3311,922,1,22
3312,923,0,11
3313,923,0,12
3314,923,1,21
3315,923,0,22
3316,924,0,11
3317,924,1,12
3318,924,1,21
3319,924,0,22
3320,925,1,11
3321,925,0,12
3322,925,0,21
3323,925,1,22
3328,927,0,11
3329,927,0,12
3330,927,0,21
3331,927,0,22
3332,928,0,11
3333,928,0,12
3334,928,0,21
3335,928,0,22
3336,930,1,11
3337,930,1,12
3338,930,1,21
3339,930,1,22
3340,931,0,11
3341,931,0,12
3342,931,0,21
3343,931,1,22
3344,932,0,11
3345,932,0,12
3346,932,0,21
3347,932,0,22
3348,933,0,11
3349,933,0,12
3350,933,0,21
3351,933,0,22
3356,935,0,11
3357,935,0,12
3358,935,0,21
3359,935,1,22
3360,936,0,11
3361,936,0,12
3362,936,0,21
3363,936,0,22
3364,937,0,11
3365,937,0,12
3366,937,0,21
3367,937,0,22
3368,938,0,11
3369,938,0,12
3370,938,0,21
3371,938,0,22
3372,939,0,11
3373,939,0,12
3374,939,0,21
3375,939,0,22
3376,940,1,11
3377,940,0,12
3378,940,1,21
3379,940,0,22
3380,941,1,11
3381,941,1,12
3382,941,0,21
3383,941,1,22
3384,942,0,11
3385,942,0,12
3386,942,0,21
3387,942,0,22
3388,943,1,11
3389,943,1,12
3390,943,1,21
3391,943,1,22
3392,944,0,11
3393,944,0,12
3394,944,0,21
3395,944,0,22
3396,946,0,11
3397,946,0,12
3398,946,0,21
3399,946,0,22
3404,948,0,11
3405,948,1,12
3406,948,0,21
3407,948,0,22
3408,949,0,11
3409,949,0,12
3410,949,1,21
3411,949,0,22
3412,950,1,11
3413,950,0,12
3414,950,1,21
3415,950,0,22
3416,951,0,11
3417,951,0,12
3418,951,0,21
3419,951,0,22
3420,952,1,11
3421,952,0,12
3422,952,0,21
3423,952,1,22
3424,953,0,11
3425,953,0,12
3426,953,0,21
3427,953,0,22
3428,954,0,11
3429,954,0,12
3430,954,1,21
3431,954,0,22
3432,955,0,11
3433,955,0,12
3434,955,0,21
3435,955,0,22
3436,956,0,11
3437,956,0,12
3438,956,0,21
3439,956,0,22
3440,958,0,11
3441,958,0,12
3442,958,0,21
3443,958,0,22
3448,960,0,11
3449,960,0,12
3450,960,1,21
3451,960,1,22
3452,961,1,11
3453,961,1,12
3454,961,1,21
3455,961,1,22
3456,962,0,11
3457,962,0,12
3458,962,0,21
3459,962,0,22
3460,964,0,11
3461,964,0,12
3462,964,0,21
3463,964,0,22
3464,965,0,11
3465,965,0,12
3466,965,0,21
3467,965,0,22
3472,967,1,11
3473,967,0,12
3474,967,1,21
3475,967,1,22
3476,968,0,11
3477,968,1,12
3478,968,1,21
3479,968,0,22
3480,969,1,11
3481,969,1,12
3482,969,1,21
3483,969,0,22
3484,970,1,11
3485,970,1,12
3486,970,0,21
3487,970,1,22
3488,971,0,11
3489,971,0,12
3490,971,0,21
3491,971,0,22
3492,972,0,11
3493,972,0,12
3494,972,0,21
3495,972,0,22
3496,974,1,11
3497,974,1,12
3498,974,1,21
3499,974,0,22
3500,975,0,11
3501,975,0,12
3502,975,0,21
3503,975,0,22
3504,976,0,11
3505,976,0,12
3506,976,0,21
3507,976,0,22
3512,978,0,11
3513,978,0,12
3514,978,0,21
3515,978,0,22
3516,979,0,11
3517,979,1,12
3518,979,0,21
3519,979,1,22
3520,980,0,11
3521,980,0,12
3522,980,0,21
3523,980,0,22
3528,982,0,11
3529,982,0,12
3530,982,1,21
3531,982,1,22
3532,983,0,11
3533,983,0,12
3534,983,0,21
3535,983,1,22
3536,984,1,11
3537,984,1,12
3538,984,1,21
3539,984,1,22
3540,985,1,11
3541,985,1,12
3542,985,1,21
3543,985,1,22
3548,987,1,11
3549,987,0,12
3550,987,1,21
3551,987,1,22
3552,988,1,11
3553,988,0,12
3554,988,0,21
3555,988,0,22
3556,989,1,11
3557,989,1,12
3558,989,0,21
3559,989,0,22
3560,990,1,11
3561,990,0,12
3562,990,0,21
3563,990,0,22
3564,992,0,11
3565,992,0,12
3566,992,0,21
3567,992,1,22
3568,993,0,11
3569,993,0,12
3570,993,0,21
3571,993,0,22
3576,995,0,11
3577,995,1,12
3578,995,1,21
3579,995,0,22
3580,996,0,11
3581,996,0,12
3582,996,0,21
3583,996,0,22
3584,997,1,11
3585,997,1,12
3586,997,1,21
3587,997,1,22
3588,998,1,11
3589,998,0,12
3590,998,1,21
3591,998,0,22
3592,999,0,11
3593,999,0,12
3594,999,0,21
3595,999,1,22
3596,1000,0,11
3597,1000,1,12
3598,1000,1,21
3599,1000,1,22
