584,12,0
584,21,1
584,22,0
585,11,0
585,12,0
585,21,0
585,22,0
586,11,1
586,12,0
586,21,0
586,22,0
587,11,0
587,12,0
587,21,0
587,22,0
588,11,0
588,12,0
588,21,0
588,22,0
589,11,0
589,12,0
589,21,0
589,22,0
590,11,0
590,12,0
590,21,0
590,22,0
591,11,1
591,12,1
591,21,1
591,22,1
592,11,0
592,12,0
592,21,1
592,22,0
593,11,0
593,12,1
593,21,0
593,22,1
594,11,1
594,12,1
594,21,1
594,22,0
595,11,0
595,12,1
595,21,0
595,22,0
596,11,1
596,12,0
596,21,1
596,22,0
597,11,0
597,12,0
597,21,0
597,22,0
598,11,0
598,12,0
598,21,0
598,22,0
599,11,1
599,12,1
599,21,0
599,22,0
600,11,0
600,12,0
600,21,0
600,22,0
601,11,0
601,12,0
601,21,0
601,22,0
602,11,1
602,12,1
602,21,0
602,22,1
603,11,0
603,12,1
603,21,0
603,22,0
604,11,1
604,12,0
604,21,0
604,22,0
605,11,0
605,12,0
605,21,0
605,22,0
606,11,1
606,12,0
606,21,1
606,22,0
607,11,1
607,12,0
607,21,1
607,22,0
608,11,0
608,12,0
608,21,0
608,22,0
609,11,0
609,12,1
609,21,1
609,22,1
610,11,0
610,12,0
610,21,0
610,22,0
611,11,1
611,12,0
611,21,1
611,22,1
612,11,1
612,12,1
612,21,1
612,22,0
613,11,1
613,12,0
613,21,1
613,22,0
614,11,0
614,12,0
614,21,0
614,22,0
615,11,0
615,12,0
615,21,0
615,22,0
616,11,0
616,12,0
616,21,0
616,22,0
617,11,1
617,12,1
617,21,0
617,22,1
618,11,1
618,12,0
618,21,1
618,22,1
619,11,0
619,12,0
619,21,0
619,22,0
620,11,1
620,12,1
620,21,1
620,22,0
621,11,0
621,12,0
621,21,1
621,22,0
622,11,0
622,12,0
622,21,0
622,22,1
623,11,1
623,12,0
623,21,1
623,22,1
624,11,1
624,12,0
624,21,1
624,22,1
625,11,1
625,12,1
625,21,0
625,22,0
626,11,0
626,12,0
626,21,0
626,22,0
627,11,0
627,12,0
627,21,0
627,22,0
628,11,1
628,12,0
628,21,0
628,22,0
629,11,0
629,12,0
629,21,0
629,22,0
630,11,1
630,12,1
630,21,1
630,22,1
631,11,1
631,12,0
631,21,1
631,22,1
632,11,0
632,12,0
632,21,0
632,22,0
633,11,1
633,12,1
633,21,0
633,22,1
634,11,0
634,12,0
634,21,0
634,22,0
635,11,0
635,12,0
635,21,0
635,22,0
636,11,0
636,12,0
636,21,0
636,22,0
637,11,1
637,12,0
637,21,0
637,22,1
638,11,0
638,12,0
638,21,0
638,22,0
639,11,1
639,12,0
639,21,1
639,22,0
640,11,0
640,12,0
640,21,1
640,22,0
641,11,0
641,12,0
641,21,0
641,22,0
642,11,0
642,12,0
642,21,0
642,22,0
643,11,0
643,12,0
643,21,0
643,22,0
644,11,0
644,12,0
644,21,1
644,22,1
645,11,0
645,12,1
645,21,0
645,22,1
646,11,0
646,12,0
646,21,0
646,22,0
647,11,1
647,12,0
647,21,1
647,22,0
648,11,0
648,12,0
648,21,1
648,22,0
649,11,1
649,12,0
649,21,0
649,22,0
650,11,0
650,12,0
650,21,0
650,22,0
651,11,1
651,12,0
651,21,1
651,22,0
652,11,0
652,12,0
652,21,0
652,22,0
653,11,0
653,12,0
653,21,0
653,22,0
654,11,1
654,12,0
654,21,1
654,22,0
655,11,0
655,12,1
655,21,0
655,22,0
656,11,0
656,12,0
656,21,0
656,22,0
657,11,0
657,12,0
657,21,1
657,22,0
658,11,0
658,12,0
658,21,0
658,22,0
659,11,0
659,12,0
659,21,0
659,22,0
660,11,0
660,12,0
660,21,0
660,22,0
661,11,0
661,12,0
661,21,0
661,22,0
662,11,1
662,12,0
662,21,1
662,22,1
663,11,1
663,12,0
663,21,0
663,22,1
664,11,0
664,12,0
664,21,1
664,22,0
665,11,0
665,12,0
665,21,0
665,22,0
666,11,0
666,12,0
666,21,0
666,22,0
667,11,0
667,12,0
667,21,0
667,22,0
668,11,1
668,12,1
668,21,1
668,22,0
669,11,1
669,12,0
669,21,0
669,22,0
670,11,1
670,12,0
670,21,1
670,22,0
671,11,0
671,12,0
671,21,1
671,22,0
672,11,0
672,12,0
672,21,0
672,22,0
673,11,1
673,12,0
673,21,1
673,22,1
674,11,1
674,12,0
674,21,1
674,22,0
675,11,1
675,12,0
675,21,0
675,22,0
676,11,1
676,12,1
676,21,1
676,22,1
677,11,1
677,12,1
677,21,0
677,22,1
678,11,0
678,12,0
678,21,1
678,22,0
679,11,0
679,12,0
679,21,0
679,22,0
680,11,1
680,12,1
680,21,1
680,22,0
681,11,0
681,12,0
681,21,0
681,22,0
682,11,0
682,12,0
682,21,0
682,22,0
683,11,0
683,12,0
683,21,0
683,22,0
684,11,0
684,12,0
684,21,0
684,22,0
685,11,0
685,12,0
685,21,0
685,22,0
686,11,0
686,12,0
686,21,0
686,22,0
687,11,1
687,12,1
687,21,1
687,22,1
688,11,0
688,12,0
688,21,0
688,22,0
689,11,0
689,12,0
689,21,0
689,22,0
690,11,0
690,12,0
690,21,0
690,22,0
691,11,0
691,12,0
691,21,0
691,22,0
692,11,0
692,12,0
692,21,0
692,22,0
693,11,0
693,12,0
693,21,0
693,22,0
694,11,1
694,12,1
694,21,1
694,22,0
695,11,0
695,12,0
695,21,0
695,22,0
696,11,0
696,12,1
696,21,1
696,22,0
697,11,0
697,12,1
697,21,0
697,22,1
698,11,1
698,12,0
698,21,0
698,22,0
699,11,0
699,12,0
699,21,0
699,22,0
700,11,1
700,12,0
700,21,1
700,22,0
701,11,1
701,12,0
701,21,1
701,22,0
702,11,1
702,12,1
702,21,1
702,22,1
703,11,0
703,12,0
703,21,0
703,22,0
704,11,1
704,12,1
704,21,1
704,22,0
705,11,0
705,12,1
705,21,1
705,22,1
706,11,0
706,12,0
706,21,0
706,22,0
707,11,1
707,12,0
707,21,0
707,22,0
708,11,0
708,12,0
708,21,0
708,22,0
709,11,0
709,12,0
709,21,0
709,22,0
710,11,0
710,12,0
710,21,0
710,22,0
711,11,0
711,12,0
711,21,0
711,22,0
712,11,0
712,12,0
712,21,0
712,22,0
713,11,0
713,12,0
713,21,0
713,22,0
714,11,0
714,12,0
714,21,0
714,22,0
715,11,0
715,12,0
715,21,0
715,22,0
716,11,0
716,12,0
716,21,0
716,22,0
717,11,0
717,12,0
717,21,0
717,22,0
718,11,1
718,12,1
718,21,1
718,22,1
719,11,0
719,12,1
719,21,0
719,22,1
720,11,0
720,12,0
720,21,1
720,22,1
721,11,0
721,12,0
721,21,0
721,22,0
722,11,0
722,12,0
722,21,0
722,22,1
723,11,0
723,12,0
723,21,0
723,22,0
724,11,0
724,12,0
724,21,0
724,22,0
725,11,0
725,12,0
725,21,0
725,22,0
726,11,0
726,12,0
726,21,0
726,22,0
727,11,1
727,12,0
727,21,1
727,22,0
728,11,1
728,12,1
728,21,1
728,22,1
729,11,0
729,12,0
729,21,0
729,22,0
730,11,0
730,12,0
730,21,0
730,22,0
731,11,0
731,12,0
731,21,0
731,22,0
732,11,0
732,12,0
732,21,0
732,22,0
733,11,0
733,12,0
733,21,0
733,22,0
734,11,0
734,12,0
734,21,0
734,22,0
735,11,0
735,12,0
735,21,0
735,22,0
736,11,0
736,12,0
736,21,0
736,22,0
737,11,0
737,12,0
737,21,0
737,22,0
738,11,0
738,12,0
738,21,0
738,22,0
739,11,0
739,12,0
739,21,0
739,22,0
740,11,0
740,12,0
740,21,0
740,22,0
741,11,1
741,12,0
741,21,1
741,22,1
742,11,0
742,12,0
742,21,0
742,22,0
743,11,0
743,12,0
743,21,0
743,22,0
744,11,0
744,12,0
744,21,0
744,22,0
745,11,1
745,12,0
745,21,0
745,22,0
746,11,1
746,12,1
746,21,1
746,22,0
747,11,0
747,12,0
747,21,0
747,22,0
748,11,0
748,12,0
748,21,0
748,22,0
749,11,0
749,12,0
749,21,0
749,22,1
750,11,0
750,12,0
750,21,0
750,22,0
751,11,0
751,12,0
751,21,0
751,22,0
752,11,1
752,12,0
752,21,0
752,22,0
753,11,0
753,12,1
753,21,0
753,22,0
754,11,0
754,12,0
754,21,0
754,22,0
755,11,1
755,12,0
755,21,1
755,22,1
756,11,0
756,12,0
756,21,0
756,22,0
757,11,0
757,12,0
757,21,0
757,22,0
758,11,1
758,12,1
758,21,1
758,22,0
759,11,1
759,12,0
759,21,0
759,22,0
760,11,0
760,12,0
760,21,0
760,22,0
761,11,0
761,12,1
761,21,0
761,22,1
762,11,1
762,12,1
762,21,1
762,22,0
763,11,0
763,12,1
763,21,0
763,22,0
764,11,0
764,12,1
764,21,0
764,22,1
765,11,0
765,12,1
765,21,0
765,22,0
766,11,1
766,12,1
766,21,1
766,22,1
767,11,0
767,12,0
767,21,0
767,22,0
768,11,1
768,12,1
768,21,1
768,22,1
769,11,0
769,12,0
769,21,0
769,22,0
770,11,0
770,12,1
770,21,0
770,22,0
771,11,1
771,12,1
771,21,0
771,22,0
772,11,1
772,12,0
772,21,0
772,22,0
773,11,1
773,12,0
773,21,1
773,22,0
774,11,1
774,12,1
774,21,0
774,22,1
775,11,0
775,12,0
775,21,0
775,22,0
776,11,0
776,12,0
776,21,0
776,22,0
777,11,0
777,12,1
777,21,0
777,22,0
778,11,0
778,12,0
778,21,1
778,22,0
779,11,0
779,12,0
779,21,0
779,22,0
780,11,1
780,12,0
780,21,1
780,22,0
781,11,0
781,12,0
781,21,1
781,22,0
782,11,0
782,12,0
782,21,0
782,22,0
783,11,0
783,12,1
783,21,1
783,22,0
784,11,1
784,12,1
784,21,0
784,22,1
785,11,0
785,12,0
785,21,0
785,22,0
786,11,1
786,12,1
786,21,1
786,22,0
787,11,1
787,12,0
787,21,1
787,22,0
788,11,1
788,12,1
788,21,0
788,22,0
789,11,1
789,12,0
789,21,1
789,22,0
790,11,0
790,12,1
790,21,1
790,22,1
791,11,1
791,12,1
791,21,1
791,22,1
792,11,1
792,12,1
792,21,1
792,22,1
793,11,1
793,12,1
793,21,1
793,22,0
794,11,0
794,12,0
794,21,0
794,22,0
795,11,0
795,12,0
795,21,1
795,22,0
796,11,0
796,12,0
796,21,0
796,22,0
797,11,1
797,12,1
797,21,0
797,22,1
798,11,0
798,12,0
798,21,0
798,22,0
799,11,0
799,12,0
799,21,0
799,22,0
800,11,1
800,12,1
800,21,1
800,22,1
801,11,0
801,12,0
801,21,0
801,22,0
802,11,0
802,12,1
802,21,0
802,22,1
803,11,1
803,12,0
803,21,1
803,22,0
804,11,0
804,12,0
804,21,0
804,22,0
805,11,1
805,12,0
805,21,1
805,22,1
806,11,1
806,12,1
806,21,1
806,22,1
807,11,0
807,12,1
807,21,1
807,22,1
808,11,1
808,12,1
808,21,1
808,22,1
809,11,0
809,12,0
809,21,0
809,22,0
810,11,0
810,12,0
810,21,0
810,22,0
811,11,0
811,12,0
811,21,0
811,22,0
812,11,1
812,12,1
812,21,1
812,22,1
813,11,0
813,12,0
813,21,0
813,22,0
814,11,0
814,12,0
814,21,0
814,22,0
815,11,0
815,12,0
815,21,0
815,22,1
816,11,1
816,12,0
816,21,0
816,22,0
817,11,0
817,12,0
817,21,0
817,22,1
818,11,0
818,12,0
818,21,0
818,22,0
819,11,0
819,12,0
819,21,0
819,22,0
820,11,1
820,12,0
820,21,1
820,22,0
821,11,1
821,12,1
821,21,1
821,22,1
822,11,0
822,12,0
822,21,0
822,22,0
823,11,1
823,12,1
823,21,0
823,22,1
824,11,1
824,12,0
824,21,0
824,22,0
825,11,1
825,12,1
825,21,1
825,22,0
826,11,0
826,12,0
826,21,0
826,22,1
827,11,0
827,12,1
827,21,0
827,22,1
828,11,0
828,12,0
828,21,0
828,22,0
829,11,0
829,12,0
829,21,0
829,22,0
830,11,0
830,12,0
830,21,0
830,22,1
831,11,1
831,12,1
831,21,1
831,22,0
832,11,1
832,12,0
832,21,0
832,22,1
833,11,0
833,12,1
833,21,1
833,22,1
834,11,1
834,12,1
834,21,0
834,22,0
835,11,0
835,12,1
835,21,0
835,22,1
836,11,0
836,12,0
836,21,0
836,22,0
837,11,0
837,12,0
837,21,0
837,22,0
838,11,0
838,12,0
838,21,0
838,22,1
839,11,0
839,12,1
839,21,0
839,22,0
840,11,0
840,12,0
840,21,0
840,22,0
841,11,1
841,12,0
841,21,0
841,22,0
842,11,0
842,12,0
842,21,0
842,22,0
843,11,1
843,12,1
843,21,1
843,22,1
844,11,1
844,12,1
844,21,1
844,22,1
845,11,0
845,12,0
845,21,0
845,22,0
846,11,1
846,12,1
846,21,1
846,22,1
847,11,1
847,12,0
847,21,1
847,22,0
848,11,0
848,12,1
848,21,0
848,22,0
849,11,1
849,12,0
849,21,0
849,22,1
850,11,0
850,12,0
850,21,0
850,22,0
851,11,1
851,12,1
851,21,1
851,22,1
852,11,1
852,12,1
852,21,1
852,22,0
853,11,1
853,12,1
853,21,1
853,22,1
854,11,0
854,12,0
854,21,0
854,22,0
855,11,0
855,12,0
855,21,0
855,22,0
856,11,0
856,12,0
856,21,0
856,22,0
857,11,1
857,12,1
857,21,1
857,22,0
858,11,0
858,12,0
858,21,0
858,22,0
859,11,0
859,12,0
859,21,0
859,22,0
860,11,1
860,12,0
860,21,0
860,22,0
861,11,1
861,12,0
861,21,0
861,22,0
862,11,0
862,12,0
862,21,0
862,22,0
863,11,0
863,12,0
863,21,0
863,22,0
864,11,0
864,12,0
864,21,0
864,22,0
865,11,0
865,12,0
865,21,0
865,22,0
866,11,1
866,12,0
866,21,0
866,22,1
867,11,1
867,12,1
867,21,0
867,22,0
868,11,0
868,12,0
868,21,0
868,22,0
869,11,1
869,12,1
869,21,1
869,22,0
870,11,0
870,12,1
870,21,0
870,22,0
871,11,0
871,12,1
871,21,0
871,22,0
872,11,1
872,12,1
872,21,0
872,22,1
873,11,0
873,12,0
873,21,0
873,22,0
874,11,0
874,12,0
874,21,0
874,22,0
875,11,0
875,12,0
875,21,0
875,22,0
876,11,1
876,12,0
876,21,1
876,22,0
877,11,0
877,12,0
877,21,0
877,22,0
878,11,0
878,12,0
878,21,0
878,22,0
879,11,0
879,12,1
879,21,1
879,22,0
880,11,1
880,12,0
880,21,0
880,22,1
881,11,1
881,12,0
881,21,1
881,22,0
882,11,1
882,12,1
882,21,1
882,22,0
883,11,0
883,12,0
883,21,0
883,22,0
884,11,1
884,12,1
884,21,1
884,22,0
885,11,0
885,12,0
885,21,0
885,22,0
886,11,1
886,12,0
886,21,1
886,22,0
887,11,1
887,12,1
887,21,0
887,22,0
888,11,0
888,12,0
888,21,0
888,22,0
889,11,0
889,12,0
889,21,0
889,22,0
890,11,1
890,12,0
890,21,0
890,22,0
891,11,0
891,12,0
891,21,0
891,22,0
892,11,0
892,12,1
892,21,0
892,22,1
893,11,0
893,12,0
893,21,0
893,22,0
894,11,0
894,12,0
894,21,1
894,22,0
895,11,0
895,12,0
895,21,0
895,22,1
896,11,0
896,12,0
896,21,0
896,22,1
897,11,0
897,12,0
897,21,0
897,22,0
898,11,1
898,12,1
898,21,1
898,22,0
899,11,1
899,12,1
899,21,0
899,22,0
900,11,0
900,12,0
900,21,1
900,22,1
901,11,0
901,12,0
901,21,0
901,22,0
902,11,1
902,12,0
902,21,1
902,22,0
903,11,1
903,12,1
903,21,1
903,22,0
904,11,0
904,12,0
904,21,0
904,22,0
905,11,0
905,12,0
905,21,0
905,22,0
906,11,0
906,12,0
906,21,0
906,22,0
907,11,0
907,12,0
907,21,0
907,22,0
908,11,0
908,12,0
908,21,0
908,22,0
909,11,1
909,12,0
909,21,0
909,22,0
910,11,0
910,12,0
910,21,0
910,22,0
911,11,0
911,12,0
911,21,0
911,22,0
912,11,0
912,12,0
912,21,0
912,22,0
913,11,0
913,12,0
913,21,0
913,22,0
914,11,1
914,12,1
914,21,1
914,22,0
915,11,0
915,12,1
915,21,0
915,22,1
916,11,0
916,12,0
916,21,0
916,22,0
917,11,0
917,12,0
917,21,0
917,22,0
918,11,1
918,12,1
918,21,1
918,22,0
919,11,1
919,12,1
919,21,0
919,22,1
920,11,0
920,12,0
920,21,0
920,22,0
921,11,1
921,12,0
921,21,1
921,22,1
922,11,1
922,12,1
922,21,1
922,22,1
923,11,0
923,12,0
923,21,1
923,22,0
924,11,0
924,12,1
924,21,1
924,22,0
925,11,1
925,12,0
925,21,0
925,22,1
926,11,0
926,12,0
926,21,0
926,22,0
927,11,0
927,12,0
927,21,0
927,22,0
928,11,0
928,12,0
928,21,0
928,22,0
929,11,0
929,12,0
929,21,0
929,22,0
930,11,1
930,12,1
930,21,1
930,22,1
931,11,0
931,12,0
931,21,0
931,22,1
932,11,0
932,12,0
932,21,0
932,22,0
933,11,0
933,12,0
933,21,0
933,22,0
934,11,1
934,12,1
934,21,0
934,22,0
935,11,0
935,12,0
935,21,0
935,22,1
936,11,0
936,12,0
936,21,0
936,22,0
937,11,0
937,12,0
937,21,0
937,22,0
938,11,0
938,12,0
938,21,0
938,22,0
939,11,0
939,12,0
939,21,0
939,22,0
940,11,1
940,12,0
940,21,1
940,22,0
941,11,1
941,12,1
941,21,0
941,22,1
942,11,0
942,12,0
942,21,0
942,22,0
943,11,1
943,12,1
943,21,1
943,22,1
944,11,0
944,12,0
944,21,0
944,22,0
945,11,0
945,12,0
945,21,0
945,22,0
946,11,0
946,12,0
946,21,0
946,22,0
947,11,1
947,12,0
947,21,1
947,22,0
948,11,0
948,12,1
948,21,0
948,22,0
949,11,0
949,12,0
949,21,1
949,22,0
950,11,1
950,12,0
950,21,1
950,22,0
951,11,0
951,12,0
951,21,0
951,22,0
952,11,1
952,12,0
952,21,0
952,22,1
953,11,0
953,12,0
953,21,0
953,22,0
954,11,0
954,12,0
954,21,1
954,22,0
955,11,0
955,12,0
955,21,0
955,22,0
956,11,0
956,12,0
956,21,0
956,22,0
957,11,0
957,12,0
957,21,1
957,22,0
958,11,0
958,12,0
958,21,0
958,22,0
959,11,0
959,12,0
959,21,0
959,22,0
960,11,0
960,12,0
960,21,1
960,22,1
961,11,1
961,12,1
961,21,1
961,22,1
962,11,0
962,12,0
962,21,0
962,22,0
963,11,0
963,12,1
963,21,1
963,22,1
964,11,0
964,12,0
964,21,0
964,22,0
965,11,0
965,12,0
965,21,0
965,22,0
966,11,1
966,12,0
966,21,1
966,22,1
967,11,1
967,12,0
967,21,1
967,22,1
968,11,0
968,12,1
968,21,1
968,22,0
969,11,1
969,12,1
969,21,1
969,22,0
970,11,1
970,12,1
970,21,0
970,22,1
971,11,0
971,12,0
971,21,0
971,22,0
972,11,0
972,12,0
972,21,0
972,22,0
973,11,0
973,12,0
973,21,0
973,22,0
974,11,1
974,12,1
974,21,1
974,22,0
975,11,0
975,12,0
975,21,0
975,22,0
976,11,0
976,12,0
976,21,0
976,22,0
977,11,0
977,12,0
977,21,0
977,22,0
978,11,0
978,12,0
978,21,0
978,22,0
979,11,0
979,12,1
979,21,0
979,22,1
980,11,0
980,12,0
980,21,0
980,22,0
981,11,1
981,12,1
981,21,1
981,22,0
982,11,0
982,12,0
982,21,1
982,22,1
983,11,0
983,12,0
983,21,0
983,22,1
984,11,1
984,12,1
984,21,1
984,22,1
985,11,1
985,12,1
985,21,1
985,22,1
986,11,1
986,12,0
986,21,1
986,22,0
987,11,1
987,12,0
987,21,1
987,22,1
988,11,1
988,12,0
988,21,0
988,22,0
989,11,1
989,12,1
989,21,0
989,22,0
990,11,1
990,12,0
990,21,0
990,22,0
991,11,1
991,12,0
991,21,1
991,22,0
992,11,0
992,12,0
992,21,0
992,22,1
993,11,0
993,12,0
993,21,0
993,22,0
994,11,1
994,12,1
994,21,1
994,22,0
995,11,0
995,12,1
995,21,1
995,22,0
996,11,0
996,12,0
996,21,0
996,22,0
997,11,1
997,12,1
997,21,1
997,22,1
998,11,1
998,12,0
998,21,1
998,22,0
999,11,0
999,12,0
999,21,0
999,22,1
1000,11,0
1000,12,1
1000,21,1
1000,22,1
